"","year","month","est","taxa","count"
"11757",2018,1,1,"Synechoccocus",0
"11758",2018,1,1,"Tetrastrum",0
"11759",2018,1,1,"Treubaria",0
"11760",2018,1,1,"Woronichinia",0
"11761",2018,1,2,"Anacystis",0
"11762",2018,1,2,"Ankistrodesmus",4
"11763",2018,1,2,"Ankistrodesmus falcatus",2
"11764",2018,1,2,"Aphanizomenon",4
"11765",2018,1,2,"Aphanocapsa",0
"11766",2018,1,2,"Arthrospira",0
"11767",2018,1,2,"Aulacoseira",0
"11768",2018,1,2,"Botryococcus",0
"11769",2018,1,2,"Ceratium",0
"11770",2018,1,2,"Cyclotella",1
"11771",2018,1,2,"Cilindrospermopsis",36
"11772",2018,1,2,"Cilindrospermun",0
"11773",2018,1,2,"Cimbela",0
"11774",2018,1,2,"Chlorella",6
"11775",2018,1,2,"Closterium",0
"11776",2018,1,2,"Coelastrum",0
"11777",2018,1,2,"Coelosphaerium",0
"11778",2018,1,2,"Chroococcus",0
"11779",2018,1,2,"Coscinodiscus",0
"11780",2018,1,2,"Crucigenia tetrapoda",0
"11781",2018,1,2,"Crucigenia irregularis",0
"11782",2018,1,2,"Dyctiosphaerium",0
"11783",2018,1,2,"Eudorina",0
"11784",2018,1,2,"Euglena",3
"11785",2018,1,2,"Gloeopcapsa",3
"11786",2018,1,2,"Gomphosphaeria lacustris",0
"11787",2018,1,2,"Golenkinia",0
"11788",2018,1,2,"Fragilaria capuchina",0
"11789",2018,1,2,"Kirchneirella",4
"11790",2018,1,2,"Leptolyngbya",10
"11791",2018,1,2,"Leponcinclis",0
"11792",2018,1,2,"Lyngbya lagerhemii",0
"11793",2018,1,2,"Merismopedia",6
"11794",2018,1,2,"Micractinium",0
"11795",2018,1,2,"Microcystis sp",3
"11796",2018,1,2,"Monoraphydium tortilé",1
"11797",2018,1,2,"Monoraphydium griffithi",11
"11798",2018,1,2,"Navicula",0
"11799",2018,1,2,"Nitzchia",0
"11800",2018,1,2,"Oscillatoria",1
"11801",2018,1,2,"Pandorina",0
"11802",2018,1,2,"Pachycladella",0
"11803",2018,1,2,"Phacus",0
"11804",2018,1,2,"Plantotrix",8
"11805",2018,1,2,"Planctolyngbya sp",0
"11806",2018,1,2,"Pseudo Anabaena",1
"11807",2018,1,2,"Raphidiopsis",6
"11808",2018,1,2,"Rivularia",0
"11809",2018,1,2,"Scenedesmus acuminatus",3
"11810",2018,1,2,"Scenedesmus cuadricauda",1
"11811",2018,1,2,"Scenedesmus dimorphus",0
"11812",2018,1,2,"Selenastrum",1
"11813",2018,1,2,"Snowella",0
"11814",2018,1,2,"Surirella",0
"11815",2018,1,2,"Staurastrum",0
"11816",2018,1,2,"Stephanodiscus",0
"11817",2018,1,2,"Synechoccocus",0
"11818",2018,1,2,"Tetrastrum",0
"11819",2018,1,2,"Treubaria",0
"11820",2018,1,2,"Woronichinia",0
"11821",2018,1,3,"Anacystis",0
"11822",2018,1,3,"Ankistrodesmus",5
"11823",2018,1,3,"Ankistrodesmus falcatus",0
"11824",2018,1,3,"Aphanizomenon",9
"11825",2018,1,3,"Aphanocapsa",4
"11826",2018,1,3,"Arthrospira",0
"11827",2018,1,3,"Aulacoseira",0
"11828",2018,1,3,"Botryococcus",0
"11829",2018,1,3,"Ceratium",0
"11830",2018,1,3,"Cyclotella",2
"11831",2018,1,3,"Cilindrospermopsis",46
"11832",2018,1,3,"Cilindrospermun",0
"11833",2018,1,3,"Cimbela",0
"11834",2018,1,3,"Chlorella",27
"11835",2018,1,3,"Closterium",0
"11836",2018,1,3,"Coelastrum",0
"11837",2018,1,3,"Coelosphaerium",0
"11838",2018,1,3,"Chroococcus",0
"11839",2018,1,3,"Coscinodiscus",0
"11840",2018,1,3,"Crucigenia tetrapoda",0
"11841",2018,1,3,"Crucigenia irregularis",0
"11842",2018,1,3,"Dyctiosphaerium",0
"11843",2018,1,3,"Eudorina",0
"11844",2018,1,3,"Euglena",4
"11845",2018,1,3,"Gloeopcapsa",2
"11846",2018,1,3,"Gomphosphaeria lacustris",0
"11847",2018,1,3,"Golenkinia",0
"11848",2018,1,3,"Fragilaria capuchina",0
"11849",2018,1,3,"Kirchneirella",4
"11850",2018,1,3,"Leptolyngbya",9
"11851",2018,1,3,"Leponcinclis",0
"11852",2018,1,3,"Lyngbya lagerhemii",0
"11853",2018,1,3,"Merismopedia",4
"11854",2018,1,3,"Micractinium",0
"11855",2018,1,3,"Microcystis sp",0
"11856",2018,1,3,"Monoraphydium tortilé",0
"11857",2018,1,3,"Monoraphydium griffithi",17
"11858",2018,1,3,"Navicula",0
"11859",2018,1,3,"Nitzchia",0
"11860",2018,1,3,"Oscillatoria",3
"11861",2018,1,3,"Pandorina",0
"11862",2018,1,3,"Pachycladella",2
"11863",2018,1,3,"Phacus",0
"11864",2018,1,3,"Plantotrix",13
"11865",2018,1,3,"Planctolyngbya sp",0
"11866",2018,1,3,"Pseudo Anabaena",4
"11867",2018,1,3,"Raphidiopsis",7
"11868",2018,1,3,"Rivularia",0
"11869",2018,1,3,"Scenedesmus acuminatus",0
"11870",2018,1,3,"Scenedesmus cuadricauda",1
"11871",2018,1,3,"Scenedesmus dimorphus",0
"11872",2018,1,3,"Selenastrum",1
"11873",2018,1,3,"Snowella",0
"11874",2018,1,3,"Surirella",2
"11875",2018,1,3,"Staurastrum",0
"11876",2018,1,3,"Stephanodiscus",1
"11877",2018,1,3,"Synechoccocus",2
"11878",2018,1,3,"Tetrastrum",0
"11879",2018,1,3,"Treubaria",0
"11880",2018,1,3,"Woronichinia",0
"11881",2018,1,4,"Anacystis",0
"11882",2018,1,4,"Ankistrodesmus",1
"11883",2018,1,4,"Ankistrodesmus falcatus",0
"11884",2018,1,4,"Aphanizomenon",1
"11885",2018,1,4,"Aphanocapsa",0
"11886",2018,1,4,"Arthrospira",0
"11887",2018,1,4,"Aulacoseira",0
"11888",2018,1,4,"Botryococcus",0
"11889",2018,1,4,"Ceratium",0
"11890",2018,1,4,"Cyclotella",0
"11891",2018,1,4,"Cilindrospermopsis",89
"11892",2018,1,4,"Cilindrospermun",2
"11893",2018,1,4,"Cimbela",0
"11894",2018,1,4,"Chlorella",3
"11895",2018,1,4,"Closterium",0
"11896",2018,1,4,"Coelastrum",2
"11897",2018,1,4,"Coelosphaerium",0
"11898",2018,1,4,"Chroococcus",0
"11899",2018,1,4,"Coscinodiscus",0
"11900",2018,1,4,"Crucigenia tetrapoda",1
"11901",2018,1,4,"Crucigenia irregularis",0
"11902",2018,1,4,"Dyctiosphaerium",0
"11903",2018,1,4,"Eudorina",0
"11904",2018,1,4,"Euglena",0
"11905",2018,1,4,"Gloeopcapsa",0
"11906",2018,1,4,"Gomphosphaeria lacustris",0
"11907",2018,1,4,"Golenkinia",0
"11908",2018,1,4,"Fragilaria capuchina",0
"11909",2018,1,4,"Kirchneirella",1
"11910",2018,1,4,"Leptolyngbya",0
"11911",2018,1,4,"Leponcinclis",0
"11912",2018,1,4,"Lyngbya lagerhemii",0
"11913",2018,1,4,"Merismopedia",3
"11914",2018,1,4,"Micractinium",0
"11915",2018,1,4,"Microcystis sp",1
"11916",2018,1,4,"Monoraphydium tortilé",0
"11917",2018,1,4,"Monoraphydium griffithi",0
"11918",2018,1,4,"Navicula",0
"11919",2018,1,4,"Nitzchia",0
"11920",2018,1,4,"Oscillatoria",0
"11921",2018,1,4,"Pandorina",0
"11922",2018,1,4,"Pachycladella",2
"11923",2018,1,4,"Phacus",0
"11924",2018,1,4,"Plantotrix",3
"11925",2018,1,4,"Planctolyngbya sp",0
"11926",2018,1,4,"Pseudo Anabaena",0
"11927",2018,1,4,"Raphidiopsis",7
"11928",2018,1,4,"Rivularia",0
"11929",2018,1,4,"Scenedesmus acuminatus",0
"11930",2018,1,4,"Scenedesmus cuadricauda",0
"11931",2018,1,4,"Scenedesmus dimorphus",0
"11932",2018,1,4,"Selenastrum",2
"11933",2018,1,4,"Snowella",0
"11934",2018,1,4,"Surirella",0
"11935",2018,1,4,"Staurastrum",0
"11936",2018,1,4,"Stephanodiscus",2
"11937",2018,1,4,"Synechoccocus",3
"11938",2018,1,4,"Tetrastrum",0
"11939",2018,1,4,"Treubaria",0
"11940",2018,1,4,"Woronichinia",0
"11941",2018,1,5,"Anacystis",0
"11942",2018,1,5,"Ankistrodesmus",7
"11943",2018,1,5,"Ankistrodesmus falcatus",0
"11944",2018,1,5,"Aphanizomenon",0
"11945",2018,1,5,"Aphanocapsa",4
"11946",2018,1,5,"Arthrospira",0
"11947",2018,1,5,"Aulacoseira",0
"11948",2018,1,5,"Botryococcus",0
"11949",2018,1,5,"Ceratium",0
"11950",2018,1,5,"Cyclotella",2
"11951",2018,1,5,"Cilindrospermopsis",45
"11952",2018,1,5,"Cilindrospermun",0
"11953",2018,1,5,"Cimbela",0
"11954",2018,1,5,"Chlorella",20
"11955",2018,1,5,"Closterium",0
"11956",2018,1,5,"Coelastrum",0
"11957",2018,1,5,"Coelosphaerium",0
"11958",2018,1,5,"Chroococcus",0
"11959",2018,1,5,"Coscinodiscus",0
"11960",2018,1,5,"Crucigenia tetrapoda",0
"11961",2018,1,5,"Crucigenia irregularis",0
"11962",2018,1,5,"Dyctiosphaerium",0
"11963",2018,1,5,"Eudorina",0
"11964",2018,1,5,"Euglena",4
"11965",2018,1,5,"Gloeopcapsa",3
"11966",2018,1,5,"Gomphosphaeria lacustris",0
"11967",2018,1,5,"Golenkinia",0
"11968",2018,1,5,"Fragilaria capuchina",0
"11969",2018,1,5,"Kirchneirella",5
"11970",2018,1,5,"Leptolyngbya",0
"11971",2018,1,5,"Leponcinclis",0
"11972",2018,1,5,"Lyngbya lagerhemii",0
"11973",2018,1,5,"Merismopedia",4
"11974",2018,1,5,"Micractinium",0
"11975",2018,1,5,"Microcystis sp",2
"11976",2018,1,5,"Monoraphydium tortilé",0
"11977",2018,1,5,"Monoraphydium griffithi",23
"11978",2018,1,5,"Navicula",3
"11979",2018,1,5,"Nitzchia",0
"11980",2018,1,5,"Oscillatoria",11
"11981",2018,1,5,"Pandorina",0
"11982",2018,1,5,"Pachycladella",1
"11983",2018,1,5,"Phacus",1
"11984",2018,1,5,"Plantotrix",28
"11985",2018,1,5,"Planctolyngbya sp",0
"11986",2018,1,5,"Pseudo Anabaena",3
"11987",2018,1,5,"Raphidiopsis",6
"11988",2018,1,5,"Rivularia",0
"11989",2018,1,5,"Scenedesmus acuminatus",4
"11990",2018,1,5,"Scenedesmus cuadricauda",3
"11991",2018,1,5,"Scenedesmus dimorphus",2
"11992",2018,1,5,"Selenastrum",3
"11993",2018,1,5,"Snowella",0
"11994",2018,1,5,"Surirella",1
"11995",2018,1,5,"Staurastrum",0
"11996",2018,1,5,"Stephanodiscus",0
"11997",2018,1,5,"Synechoccocus",2
"11998",2018,1,5,"Tetrastrum",0
"11999",2018,1,5,"Treubaria",0
"12000",2018,1,5,"Woronichinia",0
"12001",2018,2,1,"Anacystis",0
"12002",2018,2,1,"Ankistrodesmus",1
"12003",2018,2,1,"Ankistrodesmus falcatus",0
"12004",2018,2,1,"Aphanizomenon",0
"12005",2018,2,1,"Aphanocapsa",0
"12006",2018,2,1,"Arthrospira",0
"12007",2018,2,1,"Aulacoseira",0
"12008",2018,2,1,"Botryococcus",0
"12009",2018,2,1,"Ceratium",0
"12010",2018,2,1,"Cyclotella",0
"12011",2018,2,1,"Cilindrospermopsis",37
"12012",2018,2,1,"Cilindrospermun",0
"12013",2018,2,1,"Cimbela",0
"12014",2018,2,1,"Chlorella",4
"12015",2018,2,1,"Closterium",0
"12016",2018,2,1,"Coelastrum",0
"12017",2018,2,1,"Coelosphaerium",0
"12018",2018,2,1,"Chroococcus",0
"12019",2018,2,1,"Coscinodiscus",0
"12020",2018,2,1,"Crucigenia tetrapoda",0
"12021",2018,2,1,"Crucigenia irregularis",0
"12022",2018,2,1,"Dyctiosphaerium",0
"12023",2018,2,1,"Eudorina",0
"12024",2018,2,1,"Euglena",2
"12025",2018,2,1,"Gloeopcapsa",0
"12026",2018,2,1,"Gomphosphaeria lacustris",0
"12027",2018,2,1,"Golenkinia",0
"12028",2018,2,1,"Fragilaria capuchina",0
"12029",2018,2,1,"Kirchneirella",1
"12030",2018,2,1,"Leptolyngbya",10
"12031",2018,2,1,"Leponcinclis",0
"12032",2018,2,1,"Lyngbya lagerhemii",0
"12033",2018,2,1,"Merismopedia",1
"12034",2018,2,1,"Micractinium",0
"12035",2018,2,1,"Microcystis sp",1
"12036",2018,2,1,"Monoraphydium tortilé",0
"12037",2018,2,1,"Monoraphydium griffithi",5
"12038",2018,2,1,"Navicula",2
"12039",2018,2,1,"Nitzchia",0
"12040",2018,2,1,"Oscillatoria",1
"12041",2018,2,1,"Pandorina",0
"12042",2018,2,1,"Pachycladella",0
"12043",2018,2,1,"Phacus",1
"12044",2018,2,1,"Plantotrix",0
"12045",2018,2,1,"Planctolyngbya sp",0
"12046",2018,2,1,"Pseudo Anabaena",0
"12047",2018,2,1,"Raphidiopsis",4
"12048",2018,2,1,"Rivularia",0
"12049",2018,2,1,"Scenedesmus acuminatus",0
"12050",2018,2,1,"Scenedesmus cuadricauda",0
"12051",2018,2,1,"Scenedesmus dimorphus",0
"12052",2018,2,1,"Selenastrum",1
"12053",2018,2,1,"Snowella",0
"12054",2018,2,1,"Surirella",0
"12055",2018,2,1,"Staurastrum",0
"12056",2018,2,1,"Stephanodiscus",0
"12057",2018,2,1,"Synechoccocus",0
"12058",2018,2,1,"Tetrastrum",0
"12059",2018,2,1,"Treubaria",0
"12060",2018,2,1,"Woronichinia",0
"12061",2018,2,2,"Anacystis",0
"12062",2018,2,2,"Ankistrodesmus",4
"12063",2018,2,2,"Ankistrodesmus falcatus",0
"12064",2018,2,2,"Aphanizomenon",0
"12065",2018,2,2,"Aphanocapsa",0
"12066",2018,2,2,"Arthrospira",0
"12067",2018,2,2,"Aulacoseira",0
"12068",2018,2,2,"Botryococcus",0
"12069",2018,2,2,"Ceratium",0
"12070",2018,2,2,"Cyclotella",1
"12071",2018,2,2,"Cilindrospermopsis",26
"12072",2018,2,2,"Cilindrospermun",0
"12073",2018,2,2,"Cimbela",0
"12074",2018,2,2,"Chlorella",4
"12075",2018,2,2,"Closterium",0
"12076",2018,2,2,"Coelastrum",0
"12077",2018,2,2,"Coelosphaerium",0
"12078",2018,2,2,"Chroococcus",0
"12079",2018,2,2,"Coscinodiscus",0
"12080",2018,2,2,"Crucigenia tetrapoda",0
"12081",2018,2,2,"Crucigenia irregularis",0
"12082",2018,2,2,"Dyctiosphaerium",0
"12083",2018,2,2,"Eudorina",0
"12084",2018,2,2,"Euglena",2
"12085",2018,2,2,"Gloeopcapsa",1
"12086",2018,2,2,"Gomphosphaeria lacustris",0
"12087",2018,2,2,"Golenkinia",0
"12088",2018,2,2,"Fragilaria capuchina",0
"12089",2018,2,2,"Kirchneirella",2
"12090",2018,2,2,"Leptolyngbya",7
"12091",2018,2,2,"Leponcinclis",0
"12092",2018,2,2,"Lyngbya lagerhemii",0
"12093",2018,2,2,"Merismopedia",2
"12094",2018,2,2,"Micractinium",0
"12095",2018,2,2,"Microcystis sp",0
"12096",2018,2,2,"Monoraphydium tortilé",0
"12097",2018,2,2,"Monoraphydium griffithi",0
"12098",2018,2,2,"Navicula",13
"12099",2018,2,2,"Nitzchia",0
"12100",2018,2,2,"Oscillatoria",5
"12101",2018,2,2,"Pandorina",0
"12102",2018,2,2,"Pachycladella",0
"12103",2018,2,2,"Phacus",2
"12104",2018,2,2,"Plantotrix",0
"12105",2018,2,2,"Planctolyngbya sp",0
"12106",2018,2,2,"Pseudo Anabaena",1
"12107",2018,2,2,"Raphidiopsis",0
"12108",2018,2,2,"Rivularia",0
"12109",2018,2,2,"Scenedesmus acuminatus",5
"12110",2018,2,2,"Scenedesmus cuadricauda",1
"12111",2018,2,2,"Scenedesmus dimorphus",2
"12112",2018,2,2,"Selenastrum",5
"12113",2018,2,2,"Snowella",0
"12114",2018,2,2,"Surirella",0
"12115",2018,2,2,"Staurastrum",0
"12116",2018,2,2,"Stephanodiscus",2
"12117",2018,2,2,"Synechoccocus",2
"12118",2018,2,2,"Tetrastrum",0
"12119",2018,2,2,"Treubaria",0
"12120",2018,2,2,"Woronichinia",0
"12121",2018,2,3,"Anacystis",0
"12122",2018,2,3,"Ankistrodesmus",2
"12123",2018,2,3,"Ankistrodesmus falcatus",0
"12124",2018,2,3,"Aphanizomenon",0
"12125",2018,2,3,"Aphanocapsa",0
"12126",2018,2,3,"Arthrospira",0
"12127",2018,2,3,"Aulacoseira",0
"12128",2018,2,3,"Botryococcus",0
"12129",2018,2,3,"Ceratium",0
"12130",2018,2,3,"Cyclotella",0
"12131",2018,2,3,"Cilindrospermopsis",47
"12132",2018,2,3,"Cilindrospermun",0
"12133",2018,2,3,"Cimbela",0
"12134",2018,2,3,"Chlorella",3
"12135",2018,2,3,"Closterium",0
"12136",2018,2,3,"Coelastrum",0
"12137",2018,2,3,"Coelosphaerium",0
"12138",2018,2,3,"Chroococcus",0
"12139",2018,2,3,"Coscinodiscus",0
"12140",2018,2,3,"Crucigenia tetrapoda",0
"12141",2018,2,3,"Crucigenia irregularis",0
"12142",2018,2,3,"Dyctiosphaerium",0
"12143",2018,2,3,"Eudorina",0
"12144",2018,2,3,"Euglena",0
"12145",2018,2,3,"Gloeopcapsa",1
"12146",2018,2,3,"Gomphosphaeria lacustris",0
"12147",2018,2,3,"Golenkinia",0
"12148",2018,2,3,"Fragilaria capuchina",0
"12149",2018,2,3,"Kirchneirella",7
"12150",2018,2,3,"Leptolyngbya",5
"12151",2018,2,3,"Leponcinclis",0
"12152",2018,2,3,"Lyngbya lagerhemii",0
"12153",2018,2,3,"Merismopedia",22
"12154",2018,2,3,"Micractinium",0
"12155",2018,2,3,"Microcystis sp",1
"12156",2018,2,3,"Monoraphydium tortilé",0
"12157",2018,2,3,"Monoraphydium griffithi",16
"12158",2018,2,3,"Navicula",0
"12159",2018,2,3,"Nitzchia",0
"12160",2018,2,3,"Oscillatoria",9
"12161",2018,2,3,"Pandorina",0
"12162",2018,2,3,"Pachycladella",0
"12163",2018,2,3,"Phacus",0
"12164",2018,2,3,"Plantotrix",5
"12165",2018,2,3,"Planctolyngbya sp",0
"12166",2018,2,3,"Pseudo Anabaena",0
"12167",2018,2,3,"Raphidiopsis",6
"12168",2018,2,3,"Rivularia",0
"12169",2018,2,3,"Scenedesmus acuminatus",0
"12170",2018,2,3,"Scenedesmus cuadricauda",0
"12171",2018,2,3,"Scenedesmus dimorphus",0
"12172",2018,2,3,"Selenastrum",6
"12173",2018,2,3,"Snowella",0
"12174",2018,2,3,"Surirella",0
"12175",2018,2,3,"Staurastrum",0
"12176",2018,2,3,"Stephanodiscus",1
"12177",2018,2,3,"Synechoccocus",2
"12178",2018,2,3,"Tetrastrum",0
"12179",2018,2,3,"Treubaria",0
"12180",2018,2,3,"Woronichinia",0
"12181",2018,2,4,"Anacystis",0
"12182",2018,2,4,"Ankistrodesmus",4
"12183",2018,2,4,"Ankistrodesmus falcatus",0
"12184",2018,2,4,"Aphanizomenon",0
"12185",2018,2,4,"Aphanocapsa",0
"12186",2018,2,4,"Arthrospira",0
"12187",2018,2,4,"Aulacoseira",0
"12188",2018,2,4,"Botryococcus",0
"12189",2018,2,4,"Ceratium",0
"12190",2018,2,4,"Cyclotella",0
"12191",2018,2,4,"Cilindrospermopsis",46
"12192",2018,2,4,"Cilindrospermun",0
"12193",2018,2,4,"Cimbela",0
"12194",2018,2,4,"Chlorella",5
"12195",2018,2,4,"Closterium",0
"12196",2018,2,4,"Coelastrum",0
"12197",2018,2,4,"Coelosphaerium",0
"12198",2018,2,4,"Chroococcus",0
"12199",2018,2,4,"Coscinodiscus",0
"12200",2018,2,4,"Crucigenia tetrapoda",1
"12201",2018,2,4,"Crucigenia irregularis",0
"12202",2018,2,4,"Dyctiosphaerium",0
"12203",2018,2,4,"Eudorina",0
"12204",2018,2,4,"Euglena",1
"12205",2018,2,4,"Gloeopcapsa",3
"12206",2018,2,4,"Gomphosphaeria lacustris",0
"12207",2018,2,4,"Golenkinia",0
"12208",2018,2,4,"Fragilaria capuchina",0
"12209",2018,2,4,"Kirchneirella",5
"12210",2018,2,4,"Leptolyngbya",0
"12211",2018,2,4,"Leponcinclis",0
"12212",2018,2,4,"Lyngbya lagerhemii",0
"12213",2018,2,4,"Merismopedia",0
"12214",2018,2,4,"Micractinium",0
"12215",2018,2,4,"Microcystis sp",0
"12216",2018,2,4,"Monoraphydium tortilé",0
"12217",2018,2,4,"Monoraphydium griffithi",5
"12218",2018,2,4,"Navicula",0
"12219",2018,2,4,"Nitzchia",0
"12220",2018,2,4,"Oscillatoria",4
"12221",2018,2,4,"Pandorina",0
"12222",2018,2,4,"Pachycladella",0
"12223",2018,2,4,"Phacus",0
"12224",2018,2,4,"Plantotrix",7
"12225",2018,2,4,"Planctolyngbya sp",0
"12226",2018,2,4,"Pseudo Anabaena",3
"12227",2018,2,4,"Raphidiopsis",10
"12228",2018,2,4,"Rivularia",0
"12229",2018,2,4,"Scenedesmus acuminatus",6
"12230",2018,2,4,"Scenedesmus cuadricauda",1
"12231",2018,2,4,"Scenedesmus dimorphus",3
"12232",2018,2,4,"Selenastrum",3
"12233",2018,2,4,"Snowella",0
"12234",2018,2,4,"Surirella",1
"12235",2018,2,4,"Staurastrum",0
"12236",2018,2,4,"Stephanodiscus",0
"12237",2018,2,4,"Synechoccocus",1
"12238",2018,2,4,"Tetrastrum",0
"12239",2018,2,4,"Treubaria",0
"12240",2018,2,4,"Woronichinia",0
"12241",2018,2,5,"Anacystis",0
"12242",2018,2,5,"Ankistrodesmus",2
"12243",2018,2,5,"Ankistrodesmus falcatus",0
"12244",2018,2,5,"Aphanizomenon",0
"12245",2018,2,5,"Aphanocapsa",0
"12246",2018,2,5,"Arthrospira",0
"12247",2018,2,5,"Aulacoseira",0
"12248",2018,2,5,"Botryococcus",0
"12249",2018,2,5,"Ceratium",0
"12250",2018,2,5,"Cyclotella",2
"12251",2018,2,5,"Cilindrospermopsis",55
"12252",2018,2,5,"Cilindrospermun",0
"12253",2018,2,5,"Cimbela",0
"12254",2018,2,5,"Chlorella",4
"12255",2018,2,5,"Closterium",0
"12256",2018,2,5,"Coelastrum",0
"12257",2018,2,5,"Coelosphaerium",0
"12258",2018,2,5,"Chroococcus",0
"12259",2018,2,5,"Coscinodiscus",0
"12260",2018,2,5,"Crucigenia tetrapoda",0
"12261",2018,2,5,"Crucigenia irregularis",0
"12262",2018,2,5,"Dyctiosphaerium",0
"12263",2018,2,5,"Eudorina",0
"12264",2018,2,5,"Euglena",1
"12265",2018,2,5,"Gloeopcapsa",0
"12266",2018,2,5,"Gomphosphaeria lacustris",0
"12267",2018,2,5,"Golenkinia",0
"12268",2018,2,5,"Fragilaria capuchina",0
"12269",2018,2,5,"Kirchneirella",1
"12270",2018,2,5,"Leptolyngbya",0
"12271",2018,2,5,"Leponcinclis",0
"12272",2018,2,5,"Lyngbya lagerhemii",0
"12273",2018,2,5,"Merismopedia",4
"12274",2018,2,5,"Micractinium",0
"12275",2018,2,5,"Microcystis sp",2
"12276",2018,2,5,"Monoraphydium tortilé",0
"12277",2018,2,5,"Monoraphydium griffithi",0
"12278",2018,2,5,"Navicula",0
"12279",2018,2,5,"Nitzchia",0
"12280",2018,2,5,"Oscillatoria",6
"12281",2018,2,5,"Pandorina",0
"12282",2018,2,5,"Pachycladella",0
"12283",2018,2,5,"Phacus",0
"12284",2018,2,5,"Plantotrix",6
"12285",2018,2,5,"Planctolyngbya sp",0
"12286",2018,2,5,"Pseudo Anabaena",3
"12287",2018,2,5,"Raphidiopsis",4
"12288",2018,2,5,"Rivularia",0
"12289",2018,2,5,"Scenedesmus acuminatus",5
"12290",2018,2,5,"Scenedesmus cuadricauda",0
"12291",2018,2,5,"Scenedesmus dimorphus",0
"12292",2018,2,5,"Selenastrum",6
"12293",2018,2,5,"Snowella",0
"12294",2018,2,5,"Surirella",1
"12295",2018,2,5,"Staurastrum",0
"12296",2018,2,5,"Stephanodiscus",2
"12297",2018,2,5,"Synechoccocus",0
"12298",2018,2,5,"Tetrastrum",0
"12299",2018,2,5,"Treubaria",0
"12300",2018,2,5,"Woronichinia",0
"12301",2018,3,1,"Anacystis",0
"12302",2018,3,1,"Ankistrodesmus",10
"12303",2018,3,1,"Ankistrodesmus falcatus",0
"12304",2018,3,1,"Aphanizomenon",0
"12305",2018,3,1,"Aphanocapsa",0
"12306",2018,3,1,"Arthrospira",0
"12307",2018,3,1,"Aulacoseira",0
"12308",2018,3,1,"Botryococcus",0
"12309",2018,3,1,"Ceratium",0
"12310",2018,3,1,"Cyclotella",3
"12311",2018,3,1,"Cilindrospermopsis",576
"12312",2018,3,1,"Cilindrospermun",0
"12313",2018,3,1,"Cimbela",0
"12314",2018,3,1,"Chlorella",9
"12315",2018,3,1,"Closterium",0
"12316",2018,3,1,"Coelastrum",4
"12317",2018,3,1,"Coelosphaerium",0
"12318",2018,3,1,"Chroococcus",0
"12319",2018,3,1,"Coscinodiscus",0
"12320",2018,3,1,"Crucigenia tetrapoda",0
"12321",2018,3,1,"Crucigenia irregularis",0
"12322",2018,3,1,"Dyctiosphaerium",0
"12323",2018,3,1,"Eudorina",0
"12324",2018,3,1,"Euglena",4
"12325",2018,3,1,"Gloeopcapsa",6
"12326",2018,3,1,"Gomphosphaeria lacustris",0
"12327",2018,3,1,"Golenkinia",0
"12328",2018,3,1,"Fragilaria capuchina",0
"12329",2018,3,1,"Kirchneirella",4
"12330",2018,3,1,"Leptolyngbya",2
"12331",2018,3,1,"Leponcinclis",0
"12332",2018,3,1,"Lyngbya lagerhemii",0
"12333",2018,3,1,"Merismopedia",6
"12334",2018,3,1,"Micractinium",0
"12335",2018,3,1,"Microcystis sp",0
"12336",2018,3,1,"Monoraphydium tortilé",0
"12337",2018,3,1,"Monoraphydium griffithi",21
"12338",2018,3,1,"Navicula",0
"12339",2018,3,1,"Nitzchia",0
"12340",2018,3,1,"Oscillatoria",7
"12341",2018,3,1,"Pandorina",3
"12342",2018,3,1,"Pachycladella",0
"12343",2018,3,1,"Phacus",3
"12344",2018,3,1,"Plantotrix",0
"12345",2018,3,1,"Planctolyngbya sp",1
"12346",2018,3,1,"Pseudo Anabaena",0
"12347",2018,3,1,"Raphidiopsis",11
"12348",2018,3,1,"Rivularia",0
"12349",2018,3,1,"Scenedesmus acuminatus",0
"12350",2018,3,1,"Scenedesmus cuadricauda",0
"12351",2018,3,1,"Scenedesmus dimorphus",1
"12352",2018,3,1,"Selenastrum",0
"12353",2018,3,1,"Snowella",0
"12354",2018,3,1,"Surirella",0
"12355",2018,3,1,"Staurastrum",0
"12356",2018,3,1,"Stephanodiscus",0
"12357",2018,3,1,"Synechoccocus",5
"12358",2018,3,1,"Tetrastrum",0
"12359",2018,3,1,"Treubaria",0
"12360",2018,3,1,"Woronichinia",0
"12361",2018,3,2,"Anacystis",0
"12362",2018,3,2,"Ankistrodesmus",4
"12363",2018,3,2,"Ankistrodesmus falcatus",0
"12364",2018,3,2,"Aphanizomenon",0
"12365",2018,3,2,"Aphanocapsa",0
"12366",2018,3,2,"Arthrospira",0
"12367",2018,3,2,"Aulacoseira",0
"12368",2018,3,2,"Botryococcus",0
"12369",2018,3,2,"Ceratium",0
"12370",2018,3,2,"Cyclotella",8
"12371",2018,3,2,"Cilindrospermopsis",704
"12372",2018,3,2,"Cilindrospermun",0
"12373",2018,3,2,"Cimbela",0
"12374",2018,3,2,"Chlorella",4
"12375",2018,3,2,"Closterium",0
"12376",2018,3,2,"Coelastrum",8
"12377",2018,3,2,"Coelosphaerium",8
"12378",2018,3,2,"Chroococcus",0
"12379",2018,3,2,"Coscinodiscus",0
